engagement_id,employee_id,employee_level,department,region,engagement_score,leadership_score,workload_score,comment_text,survey_date,insert_ts
e8810326-7114-406e-917c-6867115eb083,E68503,Director,Advisory,Americas,2,5,3,Leadership communication can improve,2024-09-13,2025-12-19 08:13:39.333779
291c6a14-c841-4cb8-8689-91a708d021af,E90029,Senior Associate,Audit,APAC,4,4,3,Enjoy working with my team,2023-06-10,2025-12-19 08:13:39.333792
becf67ee-e95a-4647-b2b4-4bab29932331,E62859,Director,Tax,EMEA,5,1,3,High workload but supportive team,2024-02-19,2025-12-19 08:13:39.333801
012c6e9a-106e-4ab1-a2e6-2a2afc1ddf4c,E95083,Director,Advisory,Americas,5,2,2,Good work culture,2023-07-15,2025-12-19 08:13:39.333811
c3394e9e-4592-4392-ac01-025e36b21339,E19914,Director,Audit,Americas,2,1,4,Enjoy working with my team,2024-09-03,2025-12-19 08:13:39.333821
21b64375-8ec9-4176-8e19-54ea55479d5c,E11941,Manager,Audit,EMEA,1,2,5,Burnout risk,2023-08-15,2025-12-19 08:13:39.333831
1e27ff6b-3fb8-413c-b61c-c2b89d56641d,E34826,Senior Associate,Audit,Americas,3,1,5,Good work culture,2023-04-18,2025-12-19 08:13:39.333841
0df7570c-01bd-4ca0-943f-5d932918f2c4,E62168,Director,Advisory,Americas,1,2,2,Enjoy working with my team,2023-05-19,2025-12-19 08:13:39.333851
70afffc7-0360-45b5-aac9-552ec2cc24a4,E80483,Associate,Audit,Americas,2,5,5,Burnout risk,2024-10-21,2025-12-19 08:13:39.333860
500d23cd-dd64-477a-844b-84fbb783f579,E57889,Senior Associate,Audit,APAC,3,3,2,Burnout risk,2024-05-10,2025-12-19 08:13:39.333872
ec248720-cc88-4441-b683-95f64f0c8908,E81326,Associate,Advisory,EMEA,2,3,1,Leadership communication can improve,2024-08-16,2025-12-19 08:13:39.333887
61f84534-fb58-40e1-a6dd-8353d824f6c5,E21070,Associate,Tax,EMEA,4,1,5,Enjoy working with my team,2023-07-07,2025-12-19 08:13:39.333898
d735a211-5dbb-4b5b-8a38-a3e027bce97b,E40891,Director,Advisory,APAC,3,4,1,High workload but supportive team,2024-02-25,2025-12-19 08:13:39.333908
453513f3-f0a7-44c0-9cda-edd856349390,E95592,Senior Associate,Audit,EMEA,4,5,5,High workload but supportive team,2023-05-29,2025-12-19 08:13:39.333918
92dca06f-e45c-4512-be59-fb69998a18cb,E54156,Associate,Tax,Americas,2,4,1,High workload but supportive team,2023-12-12,2025-12-19 08:13:39.333928
103f044f-fee9-4178-a97a-0f7f2b362e9c,E15650,Director,Audit,APAC,1,5,3,Good work culture,2023-03-21,2025-12-19 08:13:39.333938
8855c525-96da-4824-a11a-8b68d12239ee,E52346,Director,Tax,Americas,4,1,4,High workload but supportive team,2024-12-27,2025-12-19 08:13:39.333948
0f1e9da9-2a66-4e37-9bfd-d2093815e434,E90626,Associate,Audit,Americas,5,4,3,High workload but supportive team,2024-03-08,2025-12-19 08:13:39.333961
05355c81-cf81-4432-8d42-aa06c7a99ffd,E79595,Director,Advisory,EMEA,1,5,2,Enjoy working with my team,2024-07-19,2025-12-19 08:13:39.333984
d4e8bc6f-f513-43ac-918d-247cb57a6c2c,E22182,Director,Tax,Americas,2,1,3,Good work culture,2024-03-29,2025-12-19 08:13:39.334007
464b4e50-65a1-479e-97f6-0e0dbe386df3,E39626,Director,Audit,APAC,5,4,1,Leadership communication can improve,2023-07-22,2025-12-19 08:13:39.334017
f4db9601-4a0f-48e7-afbe-52b82887d9f5,E85833,Associate,Audit,Americas,1,5,2,Good work culture,2023-02-23,2025-12-19 08:13:39.334026
a7a8e7d9-9cd2-407b-bc72-1824fd3b9a05,E54733,Director,Audit,EMEA,1,4,1,High workload but supportive team,2024-10-29,2025-12-19 08:13:39.334036
64d048fd-53ca-485c-9e01-e8bbfc566018,E47295,Director,Advisory,Americas,3,4,5,Burnout risk,2024-07-01,2025-12-19 08:13:39.334045
7d2b9832-faf3-4d6a-b403-544f0a25186e,E79422,Senior Associate,Audit,APAC,2,4,2,Burnout risk,2023-05-01,2025-12-19 08:13:39.334054
3fe51aaf-f711-492d-a1fc-398e5ac508ba,E53276,Senior Associate,Audit,Americas,2,2,2,Burnout risk,2024-04-09,2025-12-19 08:13:39.334066
6ce57bde-c41a-4a68-a23e-4bebe3f725f8,E97899,Senior Associate,Advisory,EMEA,1,1,3,Burnout risk,2024-11-17,2025-12-19 08:13:39.334078
2a9d6715-b248-4720-9153-aff9675ea051,E98600,Senior Associate,Tax,Americas,3,4,3,Leadership communication can improve,2023-08-29,2025-12-19 08:13:39.334088
081b0181-5c1a-48b3-8d9e-ecf2d5df080b,E94001,Associate,Tax,Americas,4,3,3,Burnout risk,2023-10-02,2025-12-19 08:13:39.334097
2552a911-e4f3-4488-a3f0-a7d409aacf98,E69575,Associate,Audit,EMEA,5,2,3,Enjoy working with my team,2023-08-10,2025-12-19 08:13:39.334106
b81f8785-8d01-4ea6-9acb-fbeb72813ea1,E62400,Director,Tax,Americas,2,4,3,Leadership communication can improve,2024-10-15,2025-12-19 08:13:39.334120
18e8ac7b-f42e-48fc-9f34-5019f06a704c,E95140,Manager,Tax,APAC,3,3,5,High workload but supportive team,2024-07-06,2025-12-19 08:13:39.334133
13c57386-d066-44ba-bc4d-812a5f9592f9,E74597,Manager,Audit,APAC,4,4,1,Burnout risk,2024-08-18,2025-12-19 08:13:39.334144
ccef225b-7780-46f1-9438-ad1960d0fac2,E17105,Senior Associate,Audit,EMEA,2,1,1,High workload but supportive team,2024-01-07,2025-12-19 08:13:39.334154
514d805b-1789-4a4a-9c11-0014c4157fff,E87012,Associate,Advisory,APAC,2,2,1,Leadership communication can improve,2024-11-20,2025-12-19 08:13:39.334164
43969861-e423-40da-b823-4a2741a25e76,E65130,Director,Advisory,APAC,1,1,1,Leadership communication can improve,2024-02-20,2025-12-19 08:13:39.334173
d7e97bae-3d8b-43a3-b368-9aa57de4b18c,E14062,Associate,Tax,Americas,2,2,3,High workload but supportive team,2023-01-08,2025-12-19 08:13:39.334183
a672ff1c-c10a-45d2-a700-246b3925440a,E66987,Senior Associate,Audit,EMEA,1,5,2,Good work culture,2024-02-02,2025-12-19 08:13:39.334196
9d46354f-bb0c-486c-8220-b945b15c670d,E46218,Senior Associate,Advisory,EMEA,2,2,1,Enjoy working with my team,2023-04-07,2025-12-19 08:13:39.334210
9b59f79a-2012-4de1-8d36-7e1ee738bded,E48382,Associate,Tax,APAC,2,1,1,Good work culture,2024-05-01,2025-12-19 08:13:39.334219
e3b676a6-b076-47fc-94a4-216f945d2aab,E21234,Director,Audit,Americas,5,3,3,Enjoy working with my team,2023-09-14,2025-12-19 08:13:39.334235
2394cc59-77c0-47e9-a81d-7c502b27bac2,E16055,Manager,Audit,Americas,5,3,1,Burnout risk,2023-03-17,2025-12-19 08:13:39.334245
a8ff6353-a978-4deb-b8e0-0d35376074ee,E88383,Associate,Audit,EMEA,4,4,2,Leadership communication can improve,2023-06-11,2025-12-19 08:13:39.334257
687395bb-9490-4551-b476-0a338c94d0cb,E64682,Senior Associate,Advisory,Americas,3,1,4,Enjoy working with my team,2023-09-02,2025-12-19 08:13:39.334266
da607514-0e7b-4154-9b74-63961549f594,E57383,Senior Associate,Advisory,APAC,2,1,2,High workload but supportive team,2024-06-23,2025-12-19 08:13:39.334276
0395690e-2809-4298-916a-8e62daa8d77c,E59331,Director,Audit,APAC,4,4,3,Enjoy working with my team,2023-01-23,2025-12-19 08:13:39.334286
d0836dcb-36bf-4f0d-b224-6eefbaa0ff53,E32089,Manager,Tax,APAC,2,3,4,Enjoy working with my team,2024-03-30,2025-12-19 08:13:39.334296
a02f0bf9-1c44-49e5-a946-0f0a41c23abb,E47689,Associate,Tax,EMEA,5,1,3,Enjoy working with my team,2023-03-29,2025-12-19 08:13:39.334306
771774a7-448a-4569-a10a-2073fb1127da,E75323,Manager,Audit,APAC,2,4,5,Burnout risk,2024-05-20,2025-12-19 08:13:39.334316
7b88508e-50d5-40f1-93e7-0ac5e95fb662,E98826,Manager,Audit,EMEA,1,3,5,Enjoy working with my team,2024-06-19,2025-12-19 08:13:39.334326
d94ac0b7-13db-4b0c-8ac5-59be0aea278b,E91847,Associate,Advisory,Americas,5,2,1,Enjoy working with my team,2023-04-19,2025-12-19 08:13:39.334336
8447be4e-e1eb-405c-9396-3f58c3cbf68e,E51582,Associate,Audit,APAC,3,2,3,Good work culture,2023-06-10,2025-12-19 08:13:39.334366
916cbce8-80da-4814-8acf-79e3eb7f9eb7,E48372,Manager,Advisory,EMEA,4,4,2,Good work culture,2024-11-19,2025-12-19 08:13:39.334377
39e5e6a2-7bab-4215-b7db-2bd0a02709cf,E36724,Director,Audit,Americas,4,3,1,Burnout risk,2023-01-01,2025-12-19 08:13:39.334385
63ce5093-e40b-4ab1-8b33-4f6c9d7c999a,E99442,Director,Advisory,Americas,3,3,3,Good work culture,2024-07-09,2025-12-19 08:13:39.334396
219d4aa8-c51c-42e3-8cb9-b18f692e7a28,E56122,Director,Tax,APAC,2,3,1,Good work culture,2024-10-27,2025-12-19 08:13:39.334407
22207482-1e9c-4145-b9bf-26d9fb52009f,E21896,Director,Advisory,APAC,4,1,4,Good work culture,2023-07-31,2025-12-19 08:13:39.334417
0b9ef282-c26c-495c-8611-1d94fca8716c,E95229,Associate,Audit,APAC,2,4,2,Burnout risk,2023-08-15,2025-12-19 08:13:39.334427
d7e09fe5-ed00-400d-a1f2-d17bd6f67855,E21858,Associate,Advisory,APAC,1,2,3,Enjoy working with my team,2024-08-24,2025-12-19 08:13:39.334436
ffe86aee-0963-432d-be8a-ae5485170acc,E59896,Manager,Advisory,EMEA,1,1,1,Burnout risk,2023-03-07,2025-12-19 08:13:39.334445
57c2b372-2c93-46d3-8917-b62e17721a8e,E97255,Manager,Advisory,APAC,4,1,4,Burnout risk,2023-06-02,2025-12-19 08:13:39.334454
07eb2d1b-bf3f-4010-a2d3-23e8508ec096,E48129,Associate,Audit,EMEA,3,2,3,High workload but supportive team,2023-11-07,2025-12-19 08:13:39.334464
53f61000-5b90-4601-8b31-b61472131e92,E96611,Associate,Audit,EMEA,4,3,3,Enjoy working with my team,2024-03-22,2025-12-19 08:13:39.334474
c90d6ece-e394-4a62-844a-67d7cca6baaa,E28939,Manager,Tax,APAC,2,2,1,Enjoy working with my team,2023-10-28,2025-12-19 08:13:39.334484
bdb08dde-d072-481b-af35-fed3cf96ccd5,E26553,Associate,Audit,EMEA,5,3,4,Good work culture,2023-08-18,2025-12-19 08:13:39.334493
3be7db17-08fc-4faf-aeec-84e9d1186a26,E77963,Manager,Audit,Americas,3,5,2,High workload but supportive team,2023-10-13,2025-12-19 08:13:39.334503
8fdf605a-571e-4c9f-9bc5-fcc49435428b,E65387,Director,Advisory,APAC,1,4,3,Enjoy working with my team,2023-09-21,2025-12-19 08:13:39.334512
0c7e8eed-fdb6-4af3-96bb-12ecf03bbe64,E52565,Senior Associate,Audit,APAC,4,3,5,Leadership communication can improve,2023-01-10,2025-12-19 08:13:39.334521
3acb75de-d00b-4146-832f-0cca07252444,E66380,Associate,Advisory,Americas,3,1,1,High workload but supportive team,2024-05-02,2025-12-19 08:13:39.334531
3f59d137-eae2-4c90-bd22-99948569ede1,E95624,Associate,Audit,Americas,3,4,2,Good work culture,2024-12-01,2025-12-19 08:13:39.334540
e6565654-64fc-4f4d-8535-087bc9b596da,E11557,Director,Tax,Americas,1,4,5,Enjoy working with my team,2024-08-13,2025-12-19 08:13:39.334550
14d8ad5e-6857-4257-bc4a-7a3e0d5204db,E99718,Manager,Advisory,Americas,4,1,1,Burnout risk,2024-06-23,2025-12-19 08:13:39.334559
c57ff9ff-0ca8-49c1-98eb-39751d90a5db,E39808,Associate,Advisory,APAC,3,3,3,Enjoy working with my team,2023-11-10,2025-12-19 08:13:39.334569
5837b08e-8bac-4c43-95ca-1c5b4b35e764,E75314,Senior Associate,Audit,EMEA,2,3,5,Enjoy working with my team,2023-09-12,2025-12-19 08:13:39.334579
e6a2593f-fc71-43b6-b706-2c45403850e8,E66625,Director,Audit,APAC,4,5,3,High workload but supportive team,2024-01-07,2025-12-19 08:13:39.334588
289cc222-629e-4cc9-861e-3dee82cad7f6,E41643,Associate,Tax,Americas,4,3,1,Leadership communication can improve,2023-01-05,2025-12-19 08:13:39.334597
791c1a42-200d-4540-ba54-7459f6e69b50,E83860,Senior Associate,Advisory,APAC,1,1,5,Leadership communication can improve,2024-09-28,2025-12-19 08:13:39.334606
78281c23-da8d-4283-9632-6e017933e271,E62144,Director,Advisory,Americas,1,5,3,High workload but supportive team,2024-08-01,2025-12-19 08:13:39.334616
63da42c8-721b-4b4d-bc04-f9c569397256,E12784,Manager,Tax,Americas,3,1,5,Leadership communication can improve,2024-05-09,2025-12-19 08:13:39.334625
ac7b359b-488a-44e2-a566-98d28a6c16e4,E84778,Senior Associate,Tax,APAC,5,3,4,High workload but supportive team,2024-02-04,2025-12-19 08:13:39.334634
b1b23bf7-b087-47db-966f-3ad6f55536f4,E62195,Associate,Advisory,APAC,5,5,2,Leadership communication can improve,2023-03-20,2025-12-19 08:13:39.334643
85e35807-bc8c-45ce-b424-04520f5c8c53,E65839,Associate,Audit,Americas,3,3,1,Enjoy working with my team,2023-07-01,2025-12-19 08:13:39.334653
8e4b0afc-7b86-4074-8fc4-8480746281e9,E73958,Associate,Tax,Americas,1,4,5,High workload but supportive team,2023-04-02,2025-12-19 08:13:39.334663
9a7e3777-37c0-4d75-9432-e67b9265d698,E26087,Senior Associate,Tax,APAC,4,5,3,Burnout risk,2023-05-23,2025-12-19 08:13:39.334672
3359b547-fa8c-464d-91c5-a64b02183d02,E82667,Senior Associate,Audit,APAC,2,1,2,Leadership communication can improve,2024-02-04,2025-12-19 08:13:39.334681
6beead74-1798-4a0d-aac9-a35678e1ae5e,E73706,Director,Audit,EMEA,1,2,5,Leadership communication can improve,2024-03-15,2025-12-19 08:13:39.334691
c3ba85da-e416-4a02-a59f-b398aad9f671,E26159,Director,Audit,Americas,4,1,3,Good work culture,2023-07-14,2025-12-19 08:13:39.334700
34a46311-1553-4dd7-9416-8379efcfb4db,E46604,Senior Associate,Advisory,Americas,4,2,2,High workload but supportive team,2023-11-20,2025-12-19 08:13:39.334710
362dccbc-bf3e-49fb-a0b9-5d589c2880f2,E95269,Director,Audit,Americas,4,3,2,Good work culture,2024-11-23,2025-12-19 08:13:39.334719
316e14ea-f162-48f7-b121-823be79c7622,E50569,Senior Associate,Audit,Americas,3,2,1,Enjoy working with my team,2024-08-31,2025-12-19 08:13:39.334730
860f75be-7318-4fec-baf7-651949397377,E41255,Director,Advisory,APAC,3,5,4,Good work culture,2024-09-24,2025-12-19 08:13:39.334740
2bde0809-01c6-4abc-9b7d-393331a83afc,E90798,Manager,Audit,EMEA,1,3,5,High workload but supportive team,2024-11-10,2025-12-19 08:13:39.334749
c8054d11-123b-4591-990f-2afd2763091d,E53254,Senior Associate,Tax,APAC,5,3,3,Burnout risk,2024-05-18,2025-12-19 08:13:39.334760
b75db362-32db-42e5-8713-f4a36a5c0f63,E74798,Senior Associate,Advisory,EMEA,2,4,2,Enjoy working with my team,2024-08-22,2025-12-19 08:13:39.334769
e81329fb-f746-454f-933e-db609d46e5c1,E55643,Director,Audit,APAC,5,1,4,Good work culture,2023-05-11,2025-12-19 08:13:39.334778
6562787e-38f7-418e-a897-9fcca738c19a,E86414,Senior Associate,Audit,APAC,3,1,1,Good work culture,2023-09-03,2025-12-19 08:13:39.334789
de673bbf-8652-4b51-b0db-95255c996452,E95931,Senior Associate,Audit,APAC,1,4,3,High workload but supportive team,2024-01-17,2025-12-19 08:13:39.334798
c0f83947-8abc-46b8-ab6d-7018bcf2e76a,E98656,Associate,Audit,EMEA,4,5,3,Burnout risk,2023-10-23,2025-12-19 08:13:39.334808
f0c2761b-8d73-426d-b537-9086801027c3,E23577,Senior Associate,Audit,APAC,2,2,2,High workload but supportive team,2023-02-04,2025-12-19 08:13:39.334817
76adf11a-0698-48e5-9671-632c1c0dc5e7,E83100,Director,Audit,Americas,3,4,1,Burnout risk,2023-11-08,2025-12-19 08:13:39.334827
30284296-bc63-4d31-a159-24ea28fd4fa7,E37158,Associate,Audit,EMEA,1,5,3,Burnout risk,2024-03-26,2025-12-19 08:13:39.334840
3db7496d-f310-4018-8e64-8b44007c306a,E78049,Senior Associate,Advisory,Americas,2,1,2,Good work culture,2024-03-10,2025-12-19 08:13:39.334860
c8d72e30-05eb-4261-be7e-340ae0a129e1,E82599,Senior Associate,Audit,EMEA,1,5,1,Burnout risk,2024-09-02,2025-12-19 08:13:39.334880
8b8535a2-131f-4d7d-9389-d1dba41345a8,E37412,Director,Audit,EMEA,1,5,2,Good work culture,2024-04-04,2025-12-19 08:13:39.334890
5e899e07-0d40-4279-8c0c-f8954010e957,E81231,Manager,Advisory,Americas,5,5,5,High workload but supportive team,2024-07-07,2025-12-19 08:13:39.334900
a299e141-84d6-4c78-8f76-8aa289219d03,E10408,Senior Associate,Advisory,Americas,3,4,2,Burnout risk,2023-05-07,2025-12-19 08:13:39.334909
76ea91ff-e864-4a7e-95de-66c1287e32f7,E22545,Senior Associate,Audit,EMEA,1,3,5,Leadership communication can improve,2024-02-10,2025-12-19 08:13:39.334919
f018e66b-a520-48d2-8372-e97cfc99f10c,E32157,Manager,Advisory,EMEA,3,1,4,Enjoy working with my team,2023-01-16,2025-12-19 08:13:39.334929
c16d7873-95f4-48e6-ac01-d7840d3d8bb4,E12033,Manager,Audit,EMEA,3,5,5,High workload but supportive team,2023-07-29,2025-12-19 08:13:39.334938
afc1cfc0-0552-4c72-8b1e-79280116a831,E44576,Associate,Tax,APAC,5,1,5,High workload but supportive team,2024-08-01,2025-12-19 08:13:39.334948
37f664e7-9631-4fe9-af08-8148f0dadbdb,E95447,Senior Associate,Tax,EMEA,1,2,5,Leadership communication can improve,2024-05-18,2025-12-19 08:13:39.334958
5957117b-8a1c-4937-8829-21bc9545fe20,E73077,Senior Associate,Advisory,Americas,4,3,2,Enjoy working with my team,2023-03-13,2025-12-19 08:13:39.334968
cedd3958-1a0f-4a3c-9125-fd8c00c61b9e,E58640,Director,Advisory,APAC,3,2,2,Good work culture,2024-04-01,2025-12-19 08:13:39.334977
d4e699b2-10d4-45ac-beb3-3f0bd49271d2,E12115,Director,Advisory,EMEA,4,1,4,High workload but supportive team,2023-08-27,2025-12-19 08:13:39.334988
e121e696-1beb-40af-85c8-bd51f9b93118,E21876,Associate,Tax,APAC,4,1,1,Burnout risk,2023-12-07,2025-12-19 08:13:39.334997
f570b104-efa3-4ef6-8a42-5e52448ac97b,E54165,Senior Associate,Audit,Americas,2,4,2,Good work culture,2023-07-14,2025-12-19 08:13:39.335007
76f578b9-363c-428e-8fe9-97d8ff43caf5,E43506,Associate,Audit,EMEA,4,5,1,Enjoy working with my team,2023-01-09,2025-12-19 08:13:39.335016
71d764f8-f407-4597-b0bd-e8c03e0f1f61,E38168,Director,Tax,Americas,2,1,4,Good work culture,2024-07-05,2025-12-19 08:13:39.335026
c304bfbb-fd6a-4c08-b440-aca3f9c8d6c8,E86114,Senior Associate,Audit,APAC,3,3,5,High workload but supportive team,2023-02-16,2025-12-19 08:13:39.335036
ec232475-1bea-40a6-beae-64d558348ade,E72497,Senior Associate,Audit,EMEA,2,3,4,Leadership communication can improve,2023-05-11,2025-12-19 08:13:39.335046
3ad6ab38-752d-4cfc-afb9-a900daa33866,E49132,Director,Tax,EMEA,4,2,2,Leadership communication can improve,2023-11-25,2025-12-19 08:13:39.335056
bf1b57e7-1c00-4854-9a29-1081e5a2c2c9,E17945,Director,Advisory,APAC,5,5,1,Leadership communication can improve,2023-08-13,2025-12-19 08:13:39.335065
ad1267d7-846e-4159-9c21-eedd755ecb77,E60408,Director,Tax,Americas,1,2,1,Enjoy working with my team,2023-06-12,2025-12-19 08:13:39.335075
8d6a3fb3-6278-4ead-988c-b96e57987218,E14483,Manager,Advisory,Americas,5,1,2,Leadership communication can improve,2024-12-13,2025-12-19 08:13:39.335085
c8d1a726-9ffe-4437-b0dc-c3a3e602bc18,E52050,Associate,Tax,APAC,5,5,4,Burnout risk,2023-09-27,2025-12-19 08:13:39.335095
76df88a3-5b4a-44a2-aa27-047c90012f04,E46395,Manager,Advisory,EMEA,4,5,1,Enjoy working with my team,2023-09-27,2025-12-19 08:13:39.335105
e132e6b4-da61-492d-a7ac-c06d1414ab22,E48590,Senior Associate,Audit,EMEA,3,1,3,Good work culture,2024-01-14,2025-12-19 08:13:39.335116
e64dbaa6-7a51-441a-820c-4aea3527b5f1,E97291,Manager,Advisory,EMEA,3,1,5,High workload but supportive team,2023-02-19,2025-12-19 08:13:39.335125
f3a21a41-64c2-46c0-8b07-c91e45280c7e,E25341,Director,Tax,EMEA,3,5,5,High workload but supportive team,2023-02-06,2025-12-19 08:13:39.335134
d5de0113-e758-4dc8-8a67-a23f36bd4389,E13150,Associate,Audit,EMEA,1,3,1,Leadership communication can improve,2024-10-06,2025-12-19 08:13:39.335144
2492aabf-413b-4b7b-9870-12d2900a94b1,E80627,Associate,Advisory,Americas,4,1,5,Good work culture,2023-09-18,2025-12-19 08:13:39.335153
e4dce7b0-fbfa-4932-aa96-fa647d0a16c0,E45621,Director,Advisory,EMEA,5,3,1,Good work culture,2023-01-14,2025-12-19 08:13:39.335162
6e6d8584-850f-4ebd-8599-b56b7adb3da7,E15269,Manager,Audit,APAC,3,4,3,Leadership communication can improve,2023-09-15,2025-12-19 08:13:39.335172
0782b6b8-02ac-4bd4-9383-01dfb46db238,E91693,Director,Advisory,Americas,2,3,5,Enjoy working with my team,2023-12-26,2025-12-19 08:13:39.335182
378e6903-71a8-4063-8c3a-c02d0531a63e,E32334,Manager,Advisory,APAC,3,5,5,Burnout risk,2023-05-26,2025-12-19 08:13:39.335191
eca581df-6d46-4bdf-afdc-40798482c3f0,E46965,Director,Advisory,APAC,3,4,4,Good work culture,2023-03-27,2025-12-19 08:13:39.335201
5827362f-e819-42ee-b6db-0f4ed242b90f,E35220,Associate,Tax,EMEA,5,3,1,Good work culture,2024-06-03,2025-12-19 08:13:39.335210
6cfd624a-cb0d-4e93-b147-eefc24b4ed2e,E24693,Senior Associate,Tax,APAC,4,3,2,Leadership communication can improve,2023-03-03,2025-12-19 08:13:39.335220
abcf6d40-81f4-4828-859b-1f9f8b2ee586,E82990,Associate,Advisory,Americas,3,5,1,Leadership communication can improve,2023-09-04,2025-12-19 08:13:39.335229
669d685d-73cc-41db-9df2-d280a98dac6b,E24267,Manager,Audit,EMEA,1,4,3,Good work culture,2024-10-09,2025-12-19 08:13:39.335239
245aac80-9232-4256-91ce-ebfc31b68b90,E66732,Manager,Advisory,EMEA,4,2,1,Good work culture,2024-12-08,2025-12-19 08:13:39.335250
f0cd9454-b153-4f70-b32c-c7f9a10334c0,E39976,Senior Associate,Tax,APAC,1,5,4,Enjoy working with my team,2024-04-28,2025-12-19 08:13:39.335260
bd8e6f02-104a-49ee-aa2a-5ba39f56aed6,E17590,Senior Associate,Advisory,EMEA,4,1,4,Burnout risk,2023-09-18,2025-12-19 08:13:39.335278
7a518e3f-6e69-4313-ac01-731e92254cd6,E48341,Manager,Advisory,Americas,4,3,3,Burnout risk,2024-09-13,2025-12-19 08:13:39.335287
0680a8de-83eb-4fde-aad4-2096d5054770,E33594,Manager,Tax,EMEA,1,5,2,High workload but supportive team,2024-06-04,2025-12-19 08:13:39.335297
9c19aca0-368b-440c-97ab-e9f1ef45e3eb,E18822,Associate,Audit,EMEA,2,3,3,Enjoy working with my team,2024-12-30,2025-12-19 08:13:39.335307
9a0db6f0-374a-4c92-b2c3-f0dd90d88769,E88079,Senior Associate,Tax,EMEA,3,5,1,Leadership communication can improve,2023-11-03,2025-12-19 08:13:39.335317
f29b5833-1be3-4b84-b35b-7dcbc8d2e61e,E79503,Manager,Audit,APAC,5,3,4,Leadership communication can improve,2024-07-11,2025-12-19 08:13:39.335326
652077dc-e72b-4011-9c3a-23eecdc2066b,E43432,Director,Audit,Americas,2,3,5,Burnout risk,2024-05-21,2025-12-19 08:13:39.335337
53b530e8-6516-41e6-88f1-c901d312304f,E83419,Associate,Tax,EMEA,2,4,4,Enjoy working with my team,2024-03-04,2025-12-19 08:13:39.335347
154e6cf4-8d69-4582-ab7c-80b9f03fc741,E43376,Director,Audit,EMEA,5,1,3,High workload but supportive team,2023-10-08,2025-12-19 08:13:39.335357
a4947250-bf16-47bf-8093-0a965fd63197,E29400,Manager,Audit,Americas,1,5,4,Good work culture,2024-03-09,2025-12-19 08:13:39.335367
4056658d-1996-42d3-aec7-44f911e05bf6,E26619,Director,Advisory,EMEA,4,4,4,Enjoy working with my team,2024-12-11,2025-12-19 08:13:39.335377
094cdf86-20b2-4999-bd01-b8b58d8dddaf,E62465,Associate,Tax,Americas,1,5,1,Burnout risk,2023-07-14,2025-12-19 08:13:39.335386
2308a121-38d0-452c-bcc3-6a333b6f6282,E57812,Senior Associate,Advisory,EMEA,2,3,5,Burnout risk,2023-08-04,2025-12-19 08:13:39.335396
390ab5e0-b811-40f7-b869-8d8086fcbe37,E24840,Director,Advisory,Americas,4,1,5,Leadership communication can improve,2024-03-06,2025-12-19 08:13:39.335406
274f4746-a3ac-466c-8c68-159210e4912c,E68654,Manager,Tax,APAC,1,3,4,High workload but supportive team,2024-08-28,2025-12-19 08:13:39.335416
641c57b4-f5db-4adb-8972-6fcee4119d3d,E95474,Director,Advisory,APAC,3,3,4,Enjoy working with my team,2024-05-07,2025-12-19 08:13:39.335426
