survey_id,account_id,account_name,industry,los,relationship_score,trust_score,recommend_score,comment_text,survey_sent_date,survey_completed_date,respondent_role,insert_ts
e5a6a1dc-b76e-40de-bd28-39712197e4c0,A2458,Client_466,Energy,Audit,4,6,9,Good delivery but slow communication,2023-03-09,2023-05-10,Director,2025-12-19 08:13:39.144380
36b37f3d-e901-45dc-8b89-6ecf260a5334,A2278,Client_325,Retail,Advisory,9,6,6,Overall satisfied,2024-06-27,2023-10-29,Director,2025-12-19 08:13:39.144390
e87e059c-fce6-49f9-b33b-e43f06425038,A2035,Client_310,Energy,Audit,10,9,1,Overall satisfied,2023-08-09,2024-03-16,Director,2025-12-19 08:13:39.144403
6590835f-61ca-40fb-bb14-3a765d25a1fe,A2818,Client_117,Energy,Tax,10,7,6,Needs improvement in turnaround time,2023-04-08,2023-11-17,Director,2025-12-19 08:13:39.144414
f897a020-25e3-4dca-bfdc-7a37f7cfcf30,A1640,Client_341,Pharma,Tax,5,9,7,Strong collaboration and trust,2023-04-04,2023-03-29,CXO,2025-12-19 08:13:39.144426
359eb1d5-e746-4a1d-add2-2c32c5dc34fe,A1884,Client_50,Pharma,Audit,8,4,9,Overall satisfied,2024-07-29,2023-12-04,Manager,2025-12-19 08:13:39.144437
35e3be0a-a421-4047-93eb-2b24d595220c,A1250,Client_211,Pharma,Advisory,10,7,0,Excellent relationship with leadership,2024-09-06,2023-11-16,Director,2025-12-19 08:13:39.144449
d45f2a6e-12a1-4a62-adc9-12a412c435d4,A1212,Client_296,Retail,Audit,5,9,7,Good delivery but slow communication,2023-04-21,2023-12-25,Manager,2025-12-19 08:13:39.144460
6d0f9dde-7d3e-4468-9696-c07cae975108,A1752,Client_59,Pharma,Advisory,5,10,6,Overall satisfied,2024-09-28,2024-09-20,Manager,2025-12-19 08:13:39.144471
a0c396d5-aa34-4f3f-a687-ca2ab73e074f,A2316,Client_286,Banking,Advisory,9,10,4,Strong collaboration and trust,2023-07-04,2023-10-07,Manager,2025-12-19 08:13:39.144485
f439250a-6b1a-494f-b042-8a20734aec11,A2561,Client_159,Pharma,Tax,4,5,2,Overall satisfied,2024-11-04,2024-02-15,CXO,2025-12-19 08:13:39.144495
04d2787b-f504-46b5-b815-9b6d51233830,A1290,Client_380,Banking,Audit,9,8,3,Needs improvement in turnaround time,2024-03-05,2024-04-09,Director,2025-12-19 08:13:39.144506
5f825fa8-1329-43a0-a69f-e8df287dbcc1,A1322,Client_190,Pharma,Advisory,6,10,9,Overall satisfied,2023-03-28,2023-02-23,CXO,2025-12-19 08:13:39.144518
cc0a763b-6418-4d05-a891-f62c407910a4,A1322,Client_387,Retail,Audit,9,4,4,Needs improvement in turnaround time,2024-11-08,2024-03-10,Director,2025-12-19 08:13:39.144528
664c61b9-f770-4550-8b1b-05589fd29f21,A2243,Client_227,Energy,Tax,5,10,8,Strong collaboration and trust,2023-12-20,2024-03-16,CXO,2025-12-19 08:13:39.144539
759501dd-5478-4d8c-a6cf-01fab36de9dc,A1580,Client_348,Retail,Tax,8,9,4,Strong collaboration and trust,2023-08-14,2024-02-09,Manager,2025-12-19 08:13:39.144550
6f76135f-0d27-4c86-9662-49b966bddc7b,A1112,Client_4,Tech,Tax,5,10,2,Excellent relationship with leadership,2023-10-24,2023-12-02,CXO,2025-12-19 08:13:39.144561
f853723b-b7ce-4124-bf51-9ecc6094419c,A1015,Client_255,Energy,Audit,5,7,8,Good delivery but slow communication,2024-05-27,2024-07-26,Manager,2025-12-19 08:13:39.144572
6759df78-0c8c-427d-aa3a-b729487031bc,A2651,Client_182,Banking,Tax,10,9,0,Needs improvement in turnaround time,2023-01-20,2024-04-15,CXO,2025-12-19 08:13:39.144585
84015246-31c9-485b-b4f1-33d7b59f6e05,A2765,Client_161,Retail,Tax,8,7,10,Needs improvement in turnaround time,2023-10-24,2023-04-28,Director,2025-12-19 08:13:39.144595
a676624a-cead-4b0c-8a14-2fef7e2e5ef3,A1042,Client_495,Pharma,Audit,10,8,7,Excellent relationship with leadership,2023-04-01,2024-03-23,CXO,2025-12-19 08:13:39.144606
4dbb556d-9231-4723-bcd4-a7b3ae1cdcf4,A1498,Client_224,Retail,Tax,8,4,6,Excellent relationship with leadership,2023-12-14,2023-08-15,Director,2025-12-19 08:13:39.144617
1bdbae08-7ecf-429d-af72-44e8284ff77c,A2595,Client_87,Banking,Advisory,9,4,8,Overall satisfied,2023-07-18,2023-12-24,Director,2025-12-19 08:13:39.144629
1d1d9b28-21f1-4741-8a73-75b78c3d185f,A2489,Client_491,Tech,Audit,4,5,4,Good delivery but slow communication,2023-06-27,2024-09-08,CXO,2025-12-19 08:13:39.144641
5a1b3fc2-955b-467c-a2ac-e978219637c6,A2556,Client_389,Banking,Audit,10,9,7,Needs improvement in turnaround time,2024-07-31,2024-08-16,Director,2025-12-19 08:13:39.144653
becbf59a-8e9a-402b-a2d9-f6dce297a385,A2394,Client_474,Retail,Advisory,9,8,5,Excellent relationship with leadership,2023-06-04,2024-03-26,CXO,2025-12-19 08:13:39.144664
9885522b-71d1-4b1c-86af-1518d31b5fff,A1960,Client_227,Pharma,Tax,8,4,5,Overall satisfied,2023-03-17,2023-11-14,Director,2025-12-19 08:13:39.144675
c5107c67-04b2-4e9a-9548-a46be5d0c242,A1925,Client_20,Banking,Tax,10,6,1,Strong collaboration and trust,2024-09-21,2024-08-31,Manager,2025-12-19 08:13:39.144689
d34d83cd-38cf-4501-8b48-1c9c16c17ef7,A1787,Client_237,Retail,Advisory,10,9,0,Needs improvement in turnaround time,2024-08-08,2024-10-29,CXO,2025-12-19 08:13:39.144701
5988d009-e93a-4cf7-9a62-36e1814aa541,A1658,Client_310,Energy,Advisory,5,4,7,Strong collaboration and trust,2023-12-18,2023-03-28,Manager,2025-12-19 08:13:39.144712
d29b9ce4-513d-45f7-9792-eb1a33a35ad3,A2323,Client_89,Banking,Audit,9,7,7,Overall satisfied,2024-06-19,2024-09-16,CXO,2025-12-19 08:13:39.144723
ed46cedf-fff8-401d-ba61-a8ea7896914f,A1745,Client_191,Pharma,Tax,7,10,5,Overall satisfied,2023-02-23,2024-10-08,Manager,2025-12-19 08:13:39.144734
3d7b20e3-6fd9-41d5-b456-8027adbb0b00,A1685,Client_34,Pharma,Audit,8,9,6,Excellent relationship with leadership,2023-09-16,2024-11-03,Manager,2025-12-19 08:13:39.144746
524da00a-68ea-4cb8-aa29-af9da2a41567,A2788,Client_77,Pharma,Audit,8,9,2,Excellent relationship with leadership,2023-11-14,2024-11-02,Manager,2025-12-19 08:13:39.144756
e9bb78db-db73-49c5-8eb2-3af54a9f455e,A2356,Client_201,Tech,Advisory,9,4,4,Overall satisfied,2024-01-21,2024-10-20,Director,2025-12-19 08:13:39.144767
a981721d-7b5e-4af7-8dc5-ed5bc10b9650,A2665,Client_66,Retail,Audit,9,9,6,Overall satisfied,2024-01-06,2023-01-19,Director,2025-12-19 08:13:39.144779
168eb54f-cf76-4bd2-b5b8-fd7a9d335ae9,A1632,Client_93,Tech,Tax,10,7,3,Good delivery but slow communication,2023-05-21,2023-06-08,CXO,2025-12-19 08:13:39.144793
14dbefbb-083d-41b9-a653-e02b610cf4e2,A1605,Client_433,Banking,Advisory,10,8,8,Strong collaboration and trust,2024-11-08,2023-12-11,Manager,2025-12-19 08:13:39.144804
8f54754e-850e-4575-a67e-afcbcbfbad76,A1268,Client_306,Energy,Audit,5,5,9,Good delivery but slow communication,2024-03-24,2023-02-14,Director,2025-12-19 08:13:39.144816
493a6f39-1180-4506-8b2c-d7935c16c294,A1746,Client_347,Tech,Tax,8,6,7,Good delivery but slow communication,2024-06-30,2023-09-02,Director,2025-12-19 08:13:39.144827
7a4e2988-8d85-4cc7-a04a-8a836de89342,A2977,Client_415,Energy,Audit,6,9,9,Needs improvement in turnaround time,2024-04-17,2023-10-16,Director,2025-12-19 08:13:39.144838
e5ce10d9-ae88-4833-9cd6-48069e8d19da,A2029,Client_271,Energy,Audit,10,5,9,Good delivery but slow communication,2023-09-14,2023-02-23,Manager,2025-12-19 08:13:39.144849
022c1336-f114-4f56-9f5b-47c6052ac523,A1984,Client_448,Pharma,Advisory,4,9,8,Strong collaboration and trust,2023-10-19,2023-03-27,CXO,2025-12-19 08:13:39.144861
006bc0da-7246-4672-86de-57436af342f2,A1558,Client_231,Retail,Audit,10,7,1,Good delivery but slow communication,2024-04-06,2023-12-24,CXO,2025-12-19 08:13:39.144872
5d2bb3e9-a04a-4836-8e42-52f80d7fa123,A1849,Client_28,Energy,Advisory,6,5,6,Strong collaboration and trust,2024-01-19,2023-08-18,CXO,2025-12-19 08:13:39.144883
c6d072dc-e588-4fdb-892b-85f53bc4d718,A1652,Client_477,Banking,Advisory,9,6,2,Good delivery but slow communication,2023-02-09,2023-10-21,Director,2025-12-19 08:13:39.144897
aa36afa0-37a5-4190-9ae2-25ff20d5af9f,A2425,Client_426,Tech,Advisory,7,7,9,Strong collaboration and trust,2023-03-23,2023-01-20,Director,2025-12-19 08:13:39.144908
8b86a306-f124-40ea-8dcb-94110f4f6f18,A1441,Client_428,Tech,Advisory,9,8,8,Needs improvement in turnaround time,2023-04-24,2023-10-23,CXO,2025-12-19 08:13:39.144920
063304eb-1211-4d6a-abf2-624d62a7bdec,A1616,Client_63,Banking,Audit,7,9,9,Needs improvement in turnaround time,2023-03-06,2023-04-24,Director,2025-12-19 08:13:39.144932
382cbf21-0096-4056-8517-d29fa99c61ae,A2222,Client_275,Banking,Advisory,8,8,3,Good delivery but slow communication,2023-10-26,2024-03-15,CXO,2025-12-19 08:13:39.144944
c229a0e8-c044-417c-a425-698c0eee8806,A2259,Client_181,Tech,Advisory,7,5,10,Strong collaboration and trust,2024-06-20,2024-01-05,CXO,2025-12-19 08:13:39.144955
22e7f9a2-20ea-474f-8310-f7b2a684d59a,A2952,Client_270,Retail,Advisory,10,8,8,Strong collaboration and trust,2024-02-04,2024-04-26,CXO,2025-12-19 08:13:39.144967
a78aa3c9-9795-4c8f-b50a-55d83d0e62b3,A2301,Client_199,Pharma,Tax,9,4,5,Strong collaboration and trust,2023-12-20,2023-09-04,Manager,2025-12-19 08:13:39.144979
06235bb5-2688-42e8-a0d9-5d2369fef680,A2345,Client_322,Banking,Advisory,9,10,5,Good delivery but slow communication,2023-02-15,2023-12-27,Manager,2025-12-19 08:13:39.144990
1cf14cfe-e2e6-4169-bbd6-e90bfd14ceec,A1693,Client_417,Tech,Advisory,7,9,7,Good delivery but slow communication,2023-05-19,2023-03-06,Manager,2025-12-19 08:13:39.145001
0b16a757-ea96-4dae-8887-555381d477a9,A2589,Client_484,Energy,Audit,6,5,0,Good delivery but slow communication,2023-02-12,2023-11-20,Director,2025-12-19 08:13:39.145014
f90dd263-a744-45d1-b981-5cb553663b5c,A2055,Client_204,Retail,Tax,6,4,10,Good delivery but slow communication,2023-10-20,2024-01-01,CXO,2025-12-19 08:13:39.145026
fcb99086-9e63-4711-b1ac-bd61a41c483e,A2773,Client_336,Pharma,Tax,4,10,5,Needs improvement in turnaround time,2024-02-14,2024-03-26,Director,2025-12-19 08:13:39.145037
455100a9-1b9a-4293-9951-9996967df8d7,A1694,Client_499,Tech,Tax,9,7,5,Overall satisfied,2023-10-01,2023-03-26,Manager,2025-12-19 08:13:39.145047
d75d3653-5d72-4f59-94ec-99a1e8dacfd1,A1869,Client_41,Energy,Advisory,10,5,8,Excellent relationship with leadership,2023-11-25,2023-04-16,CXO,2025-12-19 08:13:39.145058
7e89e54c-f77b-4f89-98f5-f2c55b4e1447,A1671,Client_339,Pharma,Tax,7,8,6,Good delivery but slow communication,2024-12-07,2024-03-30,Director,2025-12-19 08:13:39.145069
9394c98d-af70-4329-bbd3-da2de715170f,A1915,Client_22,Pharma,Advisory,7,6,10,Strong collaboration and trust,2023-03-18,2024-11-18,Manager,2025-12-19 08:13:39.145080
78fa9a69-3ea3-4e0c-a568-4d461b8667d8,A1831,Client_187,Retail,Advisory,9,5,0,Good delivery but slow communication,2024-09-14,2024-11-25,Director,2025-12-19 08:13:39.145092
4e76478c-cf94-48c5-999a-f8a96915deaf,A1071,Client_65,Banking,Audit,10,9,5,Excellent relationship with leadership,2024-01-28,2024-08-03,CXO,2025-12-19 08:13:39.145102
c1d7f9ff-b1f2-48d2-9cde-5d785b5cc510,A2239,Client_79,Energy,Tax,6,7,1,Overall satisfied,2023-05-21,2024-06-26,Director,2025-12-19 08:13:39.145115
68970b48-2e10-4453-9808-eb015a012cd9,A1815,Client_161,Pharma,Audit,4,4,2,Needs improvement in turnaround time,2024-06-14,2024-02-01,Manager,2025-12-19 08:13:39.145126
bf9a66d0-1820-4680-b092-8856a4cb1fd3,A1241,Client_135,Pharma,Advisory,7,5,9,Excellent relationship with leadership,2024-12-11,2024-05-17,CXO,2025-12-19 08:13:39.145138
5cc810cb-208a-473a-9eeb-058a449a954d,A1251,Client_70,Banking,Tax,5,9,7,Strong collaboration and trust,2024-11-29,2023-11-24,Manager,2025-12-19 08:13:39.145149
536eccaa-c2da-41c8-a4d8-b8b5a95080a8,A1711,Client_364,Banking,Advisory,8,6,4,Good delivery but slow communication,2024-12-29,2024-12-27,Manager,2025-12-19 08:13:39.145160
37cbbe77-e720-43af-98fe-0672da8f45e6,A2306,Client_90,Pharma,Advisory,5,4,3,Good delivery but slow communication,2023-08-31,2024-05-20,CXO,2025-12-19 08:13:39.145171
7deb00ae-bf84-4d4c-aabf-841fd9f4b1d5,A1739,Client_284,Retail,Tax,7,10,8,Good delivery but slow communication,2024-09-18,2023-03-30,CXO,2025-12-19 08:13:39.145183
e16f6395-3b56-4227-8766-9d0f4fe4b753,A1633,Client_204,Energy,Advisory,7,10,6,Overall satisfied,2023-03-17,2023-05-09,Director,2025-12-19 08:13:39.145195
719b4f1d-966d-48ea-90cb-f6f5b7426b1d,A2315,Client_38,Energy,Tax,9,8,5,Good delivery but slow communication,2024-07-18,2024-10-17,Manager,2025-12-19 08:13:39.145206
9e87944e-e4cb-4e1c-a7da-5d2eec7fc68f,A1372,Client_394,Tech,Tax,8,10,0,Strong collaboration and trust,2024-06-14,2023-06-06,Director,2025-12-19 08:13:39.145219
ef94ab01-cd95-4849-ae4e-6774ea2cb2b4,A1337,Client_83,Pharma,Advisory,5,6,8,Excellent relationship with leadership,2023-03-22,2023-09-14,CXO,2025-12-19 08:13:39.145230
a67eb55f-e2ad-49b4-ba52-ac84db9cea49,A2300,Client_490,Retail,Tax,5,9,4,Overall satisfied,2024-06-30,2023-04-06,Manager,2025-12-19 08:13:39.145241
1d017ef6-f1c5-4d7a-a093-dbf3e056ff26,A2312,Client_87,Retail,Advisory,5,5,10,Overall satisfied,2024-09-11,2023-12-12,Manager,2025-12-19 08:13:39.145252
a4904fec-7ed1-4727-89f8-ea139d154e97,A1084,Client_423,Banking,Audit,4,9,9,Excellent relationship with leadership,2024-10-28,2023-08-04,Manager,2025-12-19 08:13:39.145263
08eb9561-97ec-45b5-bb0a-4fcf2de4ef59,A1853,Client_317,Banking,Tax,9,8,4,Excellent relationship with leadership,2024-05-09,2023-09-08,Manager,2025-12-19 08:13:39.145274
f801b0f9-840f-41c3-9016-cc7ef6dc39eb,A1831,Client_153,Energy,Audit,9,4,2,Needs improvement in turnaround time,2024-03-01,2024-05-10,Director,2025-12-19 08:13:39.145286
46639d87-7ce4-45c5-88b9-a3593937b6d6,A1417,Client_175,Retail,Audit,6,10,5,Excellent relationship with leadership,2024-02-13,2023-05-14,Director,2025-12-19 08:13:39.145296
e249beb8-0131-4b5b-9e33-1ae27b09ad26,A2054,Client_288,Banking,Tax,5,7,1,Excellent relationship with leadership,2024-04-05,2023-09-11,CXO,2025-12-19 08:13:39.145310
6fc4e8ae-3c63-4f88-b60e-8e2cdc5eb828,A1198,Client_26,Pharma,Tax,10,8,6,Good delivery but slow communication,2023-06-13,2023-12-02,Manager,2025-12-19 08:13:39.145460
f4d92a2d-9153-404d-9765-1816b9c9cc56,A2476,Client_161,Tech,Audit,7,8,7,Needs improvement in turnaround time,2023-11-12,2024-05-24,CXO,2025-12-19 08:13:39.145490
9607c37d-38de-48aa-9077-aafad728f605,A1184,Client_484,Energy,Advisory,7,5,3,Overall satisfied,2023-12-28,2023-02-19,CXO,2025-12-19 08:13:39.145503
0cc6615c-d91c-4bbb-92a3-a620a08bc473,A1576,Client_254,Retail,Advisory,9,7,4,Overall satisfied,2023-01-09,2023-04-21,Director,2025-12-19 08:13:39.145517
b0be8038-2d6d-448e-9809-6216ee5453f2,A1274,Client_452,Pharma,Advisory,6,10,6,Excellent relationship with leadership,2023-02-16,2024-02-15,CXO,2025-12-19 08:13:39.145531
f3a95147-1857-41a9-bc45-dab94f119ad5,A2167,Client_288,Tech,Tax,8,6,1,Needs improvement in turnaround time,2024-05-31,2024-04-06,Manager,2025-12-19 08:13:39.145544
7e595ee5-e563-4c51-846b-9eeaed260bd9,A1572,Client_423,Retail,Advisory,8,4,2,Strong collaboration and trust,2024-02-08,2024-01-18,Director,2025-12-19 08:13:39.145556
5860284a-1839-4f70-aa9a-d6906e3e7575,A2142,Client_481,Pharma,Audit,5,8,8,Needs improvement in turnaround time,2024-05-27,2023-02-11,CXO,2025-12-19 08:13:39.145568
6a2e2c19-3921-4fea-8062-151340ce5862,A1079,Client_71,Pharma,Tax,8,7,2,Overall satisfied,2024-06-11,2023-05-24,Director,2025-12-19 08:13:39.145579
d11d6d64-4a76-4676-b63f-f9f38a280256,A2907,Client_314,Pharma,Audit,7,8,4,Overall satisfied,2023-12-11,2024-06-03,Manager,2025-12-19 08:13:39.145593
77df9dbe-9b22-40f4-a015-00cfb37b3440,A2090,Client_251,Retail,Tax,7,10,0,Excellent relationship with leadership,2023-12-06,2024-11-20,CXO,2025-12-19 08:13:39.145604
25c33206-3172-4df6-b378-8ad79d725d63,A1853,Client_299,Pharma,Advisory,10,9,10,Strong collaboration and trust,2024-09-03,2024-04-30,Director,2025-12-19 08:13:39.145614
f3e34565-a769-4b7f-8932-e4b4e6f00656,A2980,Client_336,Retail,Advisory,5,9,0,Overall satisfied,2024-05-06,2023-06-24,Manager,2025-12-19 08:13:39.145624
3316e63c-6449-4145-aa81-fb612cef7820,A2288,Client_370,Retail,Tax,5,10,10,Good delivery but slow communication,2023-02-02,2024-08-09,Manager,2025-12-19 08:13:39.145634
ed063f86-cbff-4611-ba95-b03e08ed66b4,A1225,Client_98,Banking,Tax,6,7,2,Needs improvement in turnaround time,2024-12-08,2023-07-28,Director,2025-12-19 08:13:39.145644
74779429-eab8-4cb7-8c5a-841981927b3f,A2027,Client_397,Retail,Tax,10,10,0,Good delivery but slow communication,2024-06-15,2023-08-01,Manager,2025-12-19 08:13:39.145654
8831e8fb-4ffa-462d-b744-4d609a56ef7f,A1665,Client_340,Energy,Advisory,7,6,2,Needs improvement in turnaround time,2024-06-29,2023-12-17,Manager,2025-12-19 08:13:39.145665
6ee4e27e-6a92-40c1-b896-f3ee63230aaf,A1725,Client_347,Pharma,Advisory,7,5,3,Excellent relationship with leadership,2024-07-25,2023-11-02,CXO,2025-12-19 08:13:39.145676
bf8b86c4-8b36-47e9-99ef-b877aa210d0b,A2928,Client_499,Pharma,Tax,9,5,7,Excellent relationship with leadership,2024-05-06,2023-12-24,Manager,2025-12-19 08:13:39.145688
191435a0-4c35-45c3-8b4d-3a7f50cfd5fc,A2912,Client_479,Pharma,Tax,4,8,10,Overall satisfied,2024-01-24,2024-02-09,Director,2025-12-19 08:13:39.145710
50830650-6c4a-488d-94e0-d2e72328d669,A2955,Client_396,Tech,Tax,4,6,1,Excellent relationship with leadership,2024-03-28,2024-11-02,Director,2025-12-19 08:13:39.145719
80a839c9-6d37-4b40-b3c5-9a022037a72a,A2530,Client_246,Tech,Audit,10,8,4,Overall satisfied,2024-12-13,2023-10-06,CXO,2025-12-19 08:13:39.145729
627b2081-a1db-4a3a-858e-00a8f765549c,A1223,Client_316,Retail,Audit,5,4,10,Overall satisfied,2023-08-20,2024-10-15,CXO,2025-12-19 08:13:39.145739
ca837ce3-f3b7-4eda-b3c6-2982554d1447,A1107,Client_52,Energy,Tax,9,7,1,Good delivery but slow communication,2023-01-06,2024-07-17,CXO,2025-12-19 08:13:39.145749
b9a16a5b-e23c-47c1-a8f8-9e123d78c495,A1833,Client_335,Energy,Tax,9,5,4,Excellent relationship with leadership,2023-10-20,2024-10-23,CXO,2025-12-19 08:13:39.145759
f2ae2b1f-f6ab-449d-a7d8-3a1d83b9b1e5,A2859,Client_394,Banking,Advisory,8,5,8,Strong collaboration and trust,2023-06-29,2024-03-03,CXO,2025-12-19 08:13:39.145769
a36e1035-0faf-4ee6-a4d5-baa79f9372a3,A2912,Client_471,Banking,Tax,10,7,2,Excellent relationship with leadership,2023-02-08,2023-01-10,Director,2025-12-19 08:13:39.145779
bc2792b3-2965-4ad8-8e64-fed7c4b13ffc,A2163,Client_309,Banking,Tax,6,7,10,Overall satisfied,2024-06-20,2024-05-20,CXO,2025-12-19 08:13:39.145793
9738538b-1785-41e4-8c37-ecc24f001964,A2742,Client_259,Energy,Tax,5,10,1,Excellent relationship with leadership,2023-06-16,2024-04-14,Manager,2025-12-19 08:13:39.145803
e8d8588d-0a2d-4576-97e5-619d0771183a,A1526,Client_368,Tech,Audit,9,6,4,Overall satisfied,2024-11-21,2023-07-17,CXO,2025-12-19 08:13:39.145812
7737bb0c-a99d-42d2-b0a2-701494fb22a6,A2251,Client_439,Energy,Tax,8,6,1,Needs improvement in turnaround time,2024-11-16,2023-04-08,CXO,2025-12-19 08:13:39.145822
fa605cb1-d8f7-4dda-8bf4-20de65c45a78,A1287,Client_245,Pharma,Audit,4,6,6,Good delivery but slow communication,2024-04-02,2023-10-01,Director,2025-12-19 08:13:39.145832
a3ecc3ee-0e41-4ee6-a9b1-238d3be67391,A1618,Client_299,Retail,Audit,6,9,5,Good delivery but slow communication,2023-03-05,2024-11-14,CXO,2025-12-19 08:13:39.145843
815348e3-3bf0-4729-9540-2273959bd75e,A1953,Client_158,Tech,Tax,9,8,4,Strong collaboration and trust,2024-10-16,2023-10-30,Director,2025-12-19 08:13:39.145853
3b097253-1650-483e-a8e1-5cb55caa46eb,A2258,Client_114,Tech,Audit,7,5,7,Overall satisfied,2024-01-18,2024-03-01,Manager,2025-12-19 08:13:39.145866
5ee492ed-36a8-4d1c-86d2-83cde5d0ec42,A2124,Client_468,Energy,Advisory,10,9,3,Good delivery but slow communication,2024-11-27,2024-09-02,CXO,2025-12-19 08:13:39.145876
17dee40c-9e09-4483-bd11-aa1e6a0d4b55,A2076,Client_229,Retail,Advisory,6,4,9,Strong collaboration and trust,2023-03-05,2024-07-14,Manager,2025-12-19 08:13:39.145891
8bb0f552-18be-4e68-850e-6872ab9bb310,A1414,Client_294,Retail,Audit,5,6,8,Needs improvement in turnaround time,2023-04-30,2024-11-27,CXO,2025-12-19 08:13:39.145904
ac0bfd22-41be-4bc7-b527-c90d41a80f91,A2468,Client_299,Energy,Audit,8,7,0,Needs improvement in turnaround time,2023-05-16,2024-06-09,Director,2025-12-19 08:13:39.145914
ecf9d7b7-a2c1-48e0-8f2f-d5ea6726342f,A1935,Client_289,Banking,Advisory,7,9,4,Strong collaboration and trust,2024-02-10,2023-09-18,CXO,2025-12-19 08:13:39.145923
2b576bde-5823-40f3-9865-57e6bf705bc3,A2527,Client_112,Retail,Audit,4,7,5,Strong collaboration and trust,2024-07-08,2023-03-03,CXO,2025-12-19 08:13:39.145935
2e5b4733-a714-4387-a63f-e25bb015facd,A2912,Client_242,Banking,Tax,7,5,2,Needs improvement in turnaround time,2024-01-19,2024-01-27,Director,2025-12-19 08:13:39.145945
3b021226-a4b3-48fa-8dc6-e288d9b48691,A2780,Client_470,Energy,Tax,4,9,10,Overall satisfied,2023-05-17,2024-10-31,Director,2025-12-19 08:13:39.145955
5bcc2ced-2ef8-4f8e-b618-9b799a14f02e,A1242,Client_92,Retail,Tax,8,5,3,Strong collaboration and trust,2023-01-24,2023-11-02,Director,2025-12-19 08:13:39.145965
6feeae22-84ce-41f5-adf0-09ca7aef671e,A2379,Client_369,Retail,Tax,8,7,3,Good delivery but slow communication,2024-04-16,2023-12-21,CXO,2025-12-19 08:13:39.145975
04e3d5ff-cdce-4166-afb5-3a16075d2c8e,A1564,Client_97,Banking,Audit,10,9,6,Overall satisfied,2023-01-17,2023-09-04,CXO,2025-12-19 08:13:39.145985
3f39e803-4936-49f5-92b6-241313e6a529,A1137,Client_52,Retail,Audit,7,8,10,Strong collaboration and trust,2023-09-08,2023-02-15,Director,2025-12-19 08:13:39.145998
24b270bb-ec9f-42c5-81e2-3f0f8009d5c8,A1898,Client_120,Retail,Audit,10,10,0,Good delivery but slow communication,2024-05-30,2023-10-24,CXO,2025-12-19 08:13:39.146011
90fa699c-5e02-4e5d-b766-1273793c8060,A2670,Client_470,Retail,Tax,8,8,10,Excellent relationship with leadership,2023-08-31,2023-11-06,CXO,2025-12-19 08:13:39.146030
ba10bad0-521c-4197-aeea-4e3d0214bf10,A2352,Client_267,Tech,Tax,6,6,0,Overall satisfied,2024-08-28,2023-06-29,Manager,2025-12-19 08:13:39.146054
